,rating,comment
14820,1.0,dọc vô_tình thèm ợ đầy_đặn hành sốt ổn miếng mềm thích ghê muộn góp_ý bẩu đành
35984,1.0,đối_diện steak crepe đa_dạng chảy trừ mở_cửa muộn mở_cửa
1105,1.0,đông đợi đợi trống thái chả_giò lẩu hoài không_hết tráng_miệng bình_thường béo thơm lựa_chọn yêu_thích
21193,1.0,kiều đông ghé đợi rủ sang_trọng thành họp lịch nước_ngoài không_lắm không_rõ thơm đắng khét tương_đối
6550,1.0,cơ_quan phê
486,1.0,nấu nhẹ tự_nhiên sệt trúng thảo hợp tặng giòn nước_cốt_dừa giá_cả chất_lượng đẹp chắn trông sạch_sẽ ấm không_đổ vỡ
16713,1.0,dọn bình_dân đầy_đủ béo tất_nhiên nóng_hổi trễ lạnh rắc ớt_bột kêu quẩy chiên sẵn xìu mến
12699,1.0,chuẩn
42594,1.0,cũ scoop scoop bus không_vẫy vô giải_nhiệt
14249,1.0,ổn nhậu địa_phương đa_dạng
35407,1.0,giồi thiên_hạ đối sạch_sẽ nóng chất_lượng tô chất_lượng tươi dồn mặn xíu cực yêu phục_vụ
1605,1.0,thèm gỏi sạch hiếm hiện_giờ thích không_nỡ lét mềm muống bào mỏng trộn thấm giòn thích chế huyết sạch mềm mọng gỏi mêm không_tí xực lè sạch nở để_ý không_luộc luộc thơm quá_xá cũ nhiêu châu_văn liêm quẹo vô
20099,1.0,dáu sơn_tăng ngại nước_biển đỏ đục bể_bơi hoàn_thành hứng_thú hẳn ngắm tiện đi_lại tâm_thành_phố bể không_sạch bù nghỉ_dưỡng công_viên giãn
4073,1.0,gò liền chứa kế sữa_đậu_nành giải_khát giá_cả hủ_tiếu khô khô không_khác đẹp_mắt tô hủ_tiếu bằm cút bắt_mắt khô sốt đen trộn không_mặn đầy_đủ bằm cút húp cộng dịch_vụ bình_dân nấu phụ gửi bất_tiện đông mớigò ghé thử
7654,1.0,không_nhiều ổn giá_cả chát hợp_lý
33236,1.0,thích cực_kì đậm_đà không_à ghé thích khoái khô nấu_ăn chất_lượng mê ghé không_tiếc toàn
43630,1.0,ghé rẻ đóng matcha trải chất_lượng đá
30992,1.0,toàn quên chụp chè_thái mùi_vị chật_hẹp
6851,1.0,chạy chiên ngửi thơm quá_trời chạy cút chiên chiên chiên kèm căng giá_cả rẽ thoáng sạch_sẽ đông tiện đông đợi
3010,1.0,sửa chửa nấu
16650,1.0,rán chuẩn trần công_châu phát_hiện nhập không_bị cháy chấm cực_kỳ cháy tỏi giòn tỏi chê ưng có_lẽ
36897,1.0,thích đựng toàn ghét đựng bịch đựng cá_lóc ăn_tươi thơm sạch tốt
16588,1.0,chả_ở
31839,1.0,hènằm nguyên quángiá huế dâncó bình_dân chất_lượng bình_dân giò giò nạm đậm không_nêm huế đậm chuẩn ăn_nhạt không_điểm phục_vụ sống kèm kèm chấm ngâm chấm sống chuẩn
23704,1.0,vắng không_khá bài_trí thiết_kế lạ đẹp mát_mắt câu văn_vẻ ví_dụ đăng cười dễ_thương xài hút cà_phê baileys lạ không_nhiều không_bị đắng giá_cả kéo đình uống nói_chuyện ngắm cực
22512,1.0,nhật dễ_thương
786,1.0,phê tạm ổn tươi đem hài_lòng nhẹn ngán
39156,1.0,ngách đặng_văn_ngữ đặng_văn_ngữ tông dịu thoải_mái thoáng mát sạch_sẽ dễ_thương nhẹ_nhàng nở bình_thường nhiên dart thơm mềm hợp_lý ghé uống
7706,1.0,cúc truyền tò_mò mến_mộ uống thử chẳng_biết nóng cúc_vàng đen nở lạnh ngái điểm_tô thực thơm cúc thơm đắng nhặn trải_nghiệm cúc tưởng_tượng không_thích không_dám chê tùy phục đánh kèm béo_ngậy mắn mịn phục hòa_quyện giải_khát hợp_lý rộng đông_đúc thỏa
20026,1.0,đông thoáng sạch dễ_chịu không_ưng kêu phục_vụ bảo kêu không_nhưng không_thoải
11831,1.0,ghé chậu lạ lạ thử thiệt nhuyễn
39740,1.0,trừ cũ không_hài
22373,1.0,ghé tiện đa_dạng tạm ổn giòn mềm vừa_miệng đào cực chủ_yếu đào rẻ
9587,1.0,bánh_bèo nhân mềm chấm đậm_đà nóng xịn bình_dân luioon
8265,1.0,vắng thân_thiện cảo
43387,1.0,thoáng mát lịch_sự thích ếch núp cực tuột xông lạ rẻ ghé ghé
581,1.0,ngã kế nướng vô không_quán bàn_ghế không_nhiều đông chất_lượng uống uống không_ngọt uống thơm thích uống thử quên dễ_thương
37991,1.0,nổi_tiếng thử cato tặng thử bảo luợng bảo
6854,1.0,trần_hưng_đạo vô dhc đặc thoáng quát nấu ổn giá_cả bình_dân ưu_điểm nhậu đóng ghé hoài
22912,1.0,humburger trễ tiện_lợi mất_công thơm thích hunburger ốp bắt_mắt đợi nóng_hổi
9891,1.0,phùng hợp_lý ổn thích điềm cộng nướng bày trừ phục_vụ chậm đợi khóc nướng gà_vịt chế_biến thích
21240,1.0,sụn đổi đầy_đủ béo lạ không_đặc biệt rẻ
7356,1.0,vũng_tàu ghé trông xây ốp món chiên người_lớn lỡ nhiệt_tình quên chụp đăng tạm tiếc khuất vắng
34113,1.0,đăng thịt_luộc mắm_tôm đầy_đặn mỡ kèm thích mắm_nêm không_hết chấm giòn thích cà bắt bì chất_lượng đỡ
36745,1.0,thập_cẩm nhợt không_hấp nghiêm cứu công_thức
31349,1.0,lưu mặt_tiền gọn_gàng thuận_tiện thực_khách dĩa bình_dân quên chụp cực_kỳ thấm mềm đậm vị mơn_mởn kèm cải dễ_chịu
42177,1.0,thực thử rủ_rê đồng_bọn bắt_mắt bình_thường ổn rộng_rãi chậm đông
14655,1.0,đồ_uống ổn không_yên đẹp trừ tâm đồ_uống ngại thử
18682,1.0,lịch_sự nhiệt_tình đầy_đủ nước_lọc thích jelly uống tạm mùi_vị chà bá chát lẻ cười berry
38610,1.0,lựa mỡ_gà xé xào sả mềm khô xối giòn hợp xào sả thơm thấm bắt trắng rãi
21192,1.0,rep
15472,1.0,ngã nguyễn_công_trứ đối_diện nổi thái hương_vị thái dầm phở_xào thử cà_phê phết ghé thử
14158,1.0,tạm lạ
15229,1.0,tíu bưng chà quá_chừng tíu đồng_tiền không_cũng giòn ngonthích
24595,1.0,thân_thiện sốt thấm thích kèm
11696,1.0,chả_cá nhúc
10261,1.0,cải sống kèm sạch kỳ cải_thiện
35972,1.0,tuyệt_vời mát rộng nhiệt_tình chán
43127,1.0,chú_ý không_một tiếc ẩu vọng chú_ý
22267,1.0,riết ghiền học xác_định nấu nguyên rẻ thích
39198,1.0,nắng rọi bể chiên cục_thịt liền chả_dở_tô thập_cẩm đắt rẻ đắt hú_hồn khô xán_lạn đu_đủ ngâm cứng khô khô cân rim đẹp ăn_vặt ổn lạ rảnh thử tô thập_cẩm khô
7865,1.0,phát_hiện rẽ khuyên chân_thành tô ổn nhiên chè_thái sầu không_khuyên hưởng hàng cửa_hàng
24657,1.0,tẹo súp cút không_quá thử thất_vọng căng
32871,1.0,quên cười cười rộng nhiệt_tình nướng cười_cười chiên chấm sốt phê uống uống đào
268,1.0,cảo review cảo cảo khô mềm thơm shipper trình_bày không_đẹp răm héo răm hộp nhĩ
31937,1.0,đào tạm ổn vọng trân_châu đen đen quẹt đẹp đen uống uống tư_vấn nhất_quán khô sát đóng nhiệt_tình
35970,1.0,ưu_tiên bắt_mắt đào yakul đào cũ nhạt yakul uống tuyệt đậm vị mát động dịch_vụ tốt
11792,1.0,lạ đậm_đà mềm đông phục_vụ
14936,1.0,ghé thử thoáng mát nở nhẹn thập_cẩm trình_bày gọn_gàng nóng giòn
17193,1.0,đẹp không_mở lạ đẹp thoải_mái không_quấy đông ồn_ào phục_vụ tận_tình hợp_lý trừ bối_rối uống toàn dặn nhạt không_đẹp
18104,1.0,rộng nổi_bật rộng_rãi ồn_ào ăn_ở dọc quần_áo mứt lạt mềm chủ_yếu địa_phương sống hiền_lành hiếu_khách không_như buôn_bán việt âu vừa_miệng phú hấp_dẫn chế_biến hợp ví_dụ thỏ cơm_chiên châu phục_vụ nhiệt_tình cởi_mở
30956,1.0,lạt mệt cười lạ_thường hoà_quyện thích yêu
33915,1.0,ăn_uống thoáng quạt mát mồ_hôi um ớn măng chả_ăn hích chậm hích cũ
14644,1.0,bình_dân đắt
40050,1.0,nước_chấm sắcyêu ghé
6996,1.0,thân_thiện khắc_phục nhà_hàng nóng nóng trả_lời điều_chỉnh thoải_mái nướng nóng xông
9228,1.0,tiện cư vô thử nóng thích thoáng mát_mẻ dễ_thương kêu ăn_chơi kêu cá_hồi thái gỏi thử thích thơm_nức tố bảo seller thử thấm nướng không_bị cháy kèm mê ổn dĩa thích mềm đẩy cháy không_hà cháy giòn đừng đùa không_thích thử nhạt vừa_miệng cá_hồi không_rất thoáng mát sạch_sẽ thích_hợp đông kêu tít tiện_lợi chảnh đừng quên sảgừng hút sáng_tạo độc môi_trường đi_lại hẹp bưng
17886,1.0,dễ_thương nhiệt_tình bún nếm thơm đậu_phộng lạ_miệng giòn cười_cười_cười
42713,1.0,thoải_mái thư_giãn trí ngộ_nghĩnh ấn_tượng
32378,1.0,mưa tầm_tã chê vỉa_hè khách_ăn đông kakaa nướng lá_lốt nướng xoài chiên nướng nướng trộn nướng chiên tổng_cộng nướng thèm nướng chiên nướng
42849,1.0,uống mền rẻ uống uống nhấtcười cười phục_vụ không_đề chờ
24394,1.0,nóng giòn thơm hôi đa_dạng giòn tuyệt ưng_ý hời rẻ ưng_ý
22352,1.0,thích mặt_đường lê_lợi sửa nhân đầy_đủ chả_cá dồi thân_thiện vối đá uống
13262,1.0,thử mít
40567,1.0,dắt đông sà thử đa_dạng bún_bò bún_riêu thơm không_thành_viên hùng riêu thơm riêu băm tươi mần liền
38571,1.0,xả sạch_sẽ sựt mặn mặn
17365,1.0,tươi nhiệt_tình
17164,1.0,sạch chất_lượng hợp_lý đẹp thoáng mát hài_lòng
31238,1.0,đẹp sạch_sẽ không_đắt phục_vụ thiện đợi đồ_uống đối_diện biên gửi không_bị đuổi uống đọc hợp
36923,1.0,ghé bánh_ngọt dạo ăn_kiêng học học đa_dạng bổ bánh_hơi ngán sừng_trâu hột_gà bình_dân hợp
4880,1.0,lướt tầm mở_hàng hải_phòng nắng bê bự chả_trứng sẵn cực hấp_dẫn đầy_đủ ớt mỳ ổ dã phết bơ đậu_phộng rưới thịt_thà cắt chả_thêm mỳ thử vị thơm_lừng cực_kỳ_hợp đậm_đà mê nặng_bụng ghiền rẻ
25831,1.0,phát_hiện nướng ẩm_thực trương thoáng mát đồ đông rẻ kèm tươi đa_dạng hải_sản hạn_chế ướp sẵn cảm_nhận tươi lạ đắt nướng hàn
41102,1.0,lựa_chọn set đắn_đo tìm_kiếm mãi kiếm phát_hiện ấn_tượng thoáng mát thích sống ảo chất set hình_ảnh thích đợi phú đa_dạng hứa ủng_hộ đội_ngũ nhật
807,1.0,cookies thử đọc review tiếc không_thích ấn_tượng thử đồn không
12219,1.0,mặn giòn miếng nở thử
42714,1.0,thử thử công_nhận ưng há chiên trông đầy_đặn thơm thơm nhẹ nhẹ giòn đậu trọn
11449,1.0,yên_tĩnh ấm_cúng tương_đối làm_việc chủ_yếu học không_ổn vàng không_đủ uống đặc_sắc sỉu không_rất làm_việc ghé ồn chấp_nhận
6152,1.0,đồ cực_kì hạt_dẻ vời món đa_dạng nướng hải_sản gỏi trái_cây dersert phú rãi sang_trọng gặp_mặt
33247,1.0,nói_chuyện thoải_mái ghé tuyệt vơi mặt_trời
36582,1.0,chuẩn cổ ghé
12603,1.0,nóng giòn ốpla dạo mỡ bánh_mì bánh_mì
12003,1.0,đăng thử thập_cẩm chiên thích chiên khoái phục_vụ thử
25739,1.0,nổi_tiếng chè_thái béo giá_cả không_thích sơ_sài chú_ý số_lượng phân_biệt cơ_sở_vật_chất ghé thử
42339,1.0,đẹp mê
36994,1.0,nan
25194,1.0,uán hợp_lý đậu rộng
9535,1.0,ngừchảo chiếm trứngxúc bình khôsalad sốt trộn đềuđường sốt đem trộn ổn nhấtphục nhiệt
2801,1.0,thèm thử kết_quả cân_nhắc ớt khẩu_vị bánh_tráng trộn hoàn_hảo ủng_hộ
41064,1.0,chuyên đơn_giản chiên nước_mắm nấu nướng luộc không_mà hình_như rộng chở mơ_hồ
36356,1.0,rủ cổ lịch thử thưởng thử thích không_nhỏ hạn_chế không_đắt
32468,1.0,bánh_mì nổi trần_hưng_đạo tương_đồng hạn_chế khiêm_tốn chậm bread đông chờ
7970,1.0,rộng không_đẹp người_lớn hợp thích sáng_giá rẻ đồ_ăn uống tạm ổn nở
25272,1.0,ngonmình kết latte matcha latte dịch_vụ không_hài thạo tuyển thông_thạo tốn chảy uống
12920,1.0,nóng mềm mướt mềm không_chê sướng đem nhà_ăn hợp_lý
15434,1.0,kê chật tù_túng phục_vụ kêu liền thử
18043,1.0,dụng suất bù ưng_ý đắt hợp_lý mix nướng không_bị cháy tươi sống suất hơi_thiếu hợp_lý chấm vị
38497,1.0,hưng uống lượn đẹp
31312,1.0,lê lạ lạ trông ghé thử ấn_tượng ảo tế sống không_thấy chật_chội đẹp_mắt uống ổn uống hợp bảo một_chút nhiệt_tình ghé thử
35741,1.0,chụp bận không_chụp hàn thích
34701,1.0,đẹp chăm_sóc kĩ_lưỡng tàn_tạ xót mọc
21990,1.0,trái_cây tươi ngonsinh tươingon đn
6972,1.0,chạy mà_còn tặng kèm tấp dô liền trời_ơi đào uống thử
10893,1.0,đậm đànhững ăn_vặt hấp_dẫn thưởng_thức
11765,1.0,nan
22254,1.0,quảng_cáo xếp_hàng kèm trái apa nổi_tiếng bánh_tráng thử không_như bánh_tráng trộn sẵn thử sate hành bánh_tráng sate không_nhơ không_quá rẻ không_hài phục_vụ tùy tùy cảm
33634,1.0,bì bún_bò thơm trắng sống không_thấy không_xuất sắc ngâm hăng
5114,1.0,huế
242,1.0,bổ rẻ
3823,1.0,thở
7635,1.0,thử bánh_mì đắt
6943,1.0,đặc_sản bình_thường đặc_sắc đắt phục_vụ tốt
30484,1.0,rãi êm ánh_sáng học kèm học uống
35317,1.0,không_sang mát_mẻ hải_sản chế_biến giá_cả
33799,1.0,trái_cây giá_cả quá_thể chuẩn ủng_hộ
28665,1.0,đồn lạ ghé giời review
40045,1.0,buồn_ngủ uống cà_phê mặn không_gọi mặn nếm thử mặn mặn không_choảng trắng giòn hợp
35711,1.0,nan
28974,1.0,review chạy thử bà_triệu bối_rối cười_cười_cười xiên đứng nướng tại_chỗ tàm_tạm thơm mỏng nướng bơ kì nguội tạm
2546,1.0,dắt kế chật nướng thấm sò_lông nướng quá_chừng cắt thơm nghêu xả húp ốc_hương bơ sò_huyết chấm chuẩn ổ_bánh_mì mắn bán_chạy kêu
25214,1.0,thích già
457,1.0,phục_vụ đáo họp lí sẻ lạii
31076,1.0,hẳn nếm chế_biến rùii đậm thoải_mái ổn_áp
33533,1.0,giá_cả tạm
9237,1.0,mặn_mà ưng tổ_chức dĩ_nhiên
9035,1.0,lượn ghé trải_nghiệm mãi bánh_đa thử bánh_đa cười bát chiếm trọn ngạc_nhiên trộn trộn lốt giò_bò nộmchung cố_gắng mãi đoánh phết cười nêm nếm khẩu_vị thử một_chút trộn ngấm sốt đề_cập cười
10987,1.0,trần_nguyên_hãn cơ_sở trần_nguyên_hãn mát tận_tình lịch_sự chờ_đợi nhân đầy_đặn dày đế mỏng gói
9413,1.0,thử mỳ chiên bá cháy chiên không_ngấy mỳ chiên thơm thơm mát
24366,1.0,ổn ổnthích thích
9948,1.0,không_quá đắt dễ_thương đáo không_cho sợ
41784,1.0,nhắc bạn_bè nhắc mãi thử không_cửa trượt lạ không_bên tối âu mỹ hơi_hơi việt buồn không_sõi sốt kèm cực chuyên_nghiệp hình_như cực_kì nhẹ súp đậm đặc_sắc thơm lạ không_tự dressing tươi mềm thơm wangyu medium rare cắt thơm nhiên cảm_nhận tàm_tạm phân_bố đương_nhiên ấm cắt trước_mắt thơm đậm một_chút chiên lạ không_lắm bổ không_đậm miếng căng sốt thơm thử sốt_truffle sốt nhà_hàng mời đừng từ_chối chết thơm uống chú_ý tuyệt ấn_tượng không_ehhh không_thật blow lặc_lè sẵn hầu_nghiên_cứu đỡ thừa trừ
27487,1.0,sầu_riêng thích thích sầu tươi nguyên mềm béo xôi_vò nấu khéo ghê mềm tơi rưới dừa mê nướng thích sầu tươi nướng khét ưng thử dày cốt thơm
41186,1.0,hóng ngắm trông bày toàn tươi uống thử đa_dạng chủ_yếu rẻ tố sầu_riêng tưởng nhầm rẻ trở_lên rẻ ngờ uống đặc mịn sầu không_sần sật giá_cả ủng_hộ
43190,1.0,auto bánh_mì nướng thôithích ưng_ý
4787,1.0,đậm_đà xếp_hàng ổn
7520,1.0,thử láng mắc thử tặng không_bị không_bị qúa ngậy quế không_rõ không_gọi thử uống
15971,1.0,dịch_vụ tốt tốt mỗi_tội đắt
6673,1.0,giới_thiệu không_mà chẳng cười kêu nhuyễn ngộ uống nhâm cảm_nhận không_thơm dẻo dẻo kéo dẻo không_chắc chắn không
33527,1.0,ăn_giá
9123,1.0,trần_khánh_dư kiếm rộng dễ_thương yên_tĩnh khuyến_mãi ồn xíu không_không không_trí tốt thích nhảy trái_cây đẹp_mắt ổn
